Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
124,CA-2023-100124,2024-07-30,2024-08-05,Same Day,KT-10418,Donald Rivera,Consumer,United States,Kennedyfurt,02930,East,FUR-BI-100021,Furniture,Furnishings,Nguyen-Hardin Furnishings,563.63,4,0.25,95.21
125,CA-2023-100125,2024-06-28,2024-07-02,Second Class,BW-10095,Adam Graham,Consumer,United States,Thomasfort,08450,South,OFF-CH-100072,Furniture,Chairs,Hamilton and Sons Chairs,103.09,3,0.08,8.46
126,CA-2023-100126,2024-12-19,2024-12-24,First Class,HP-10708,Brandon Phillips,Corporate,United States,North Jennifer,87410,West,OFF-BI-100085,Technology,Accessories,Lewis-Perkins Accessories,511.0,4,0.27,65.1
127,CA-2023-100127,2024-09-23,2024-09-25,Standard Class,KT-10923,Melissa Andrews,Home Office,United States,New Hector,96593,East,TEC-ST-100043,Furniture,Chairs,"Fitzgerald, Oliver and Thompson Chairs",327.34,4,0.39,38.99
128,CA-2023-100128,2024-06-12,2024-06-17,Second Class,SO-10237,Carrie Schroeder,Corporate,United States,West Richardtown,50744,South,TEC-FU-100062,Office Supplies,Storage,Thompson-Moreno Storage,649.97,1,0.16,51.15
129,CA-2023-100129,2024-08-04,2024-08-09,Second Class,HP-10949,Roberto Wong,Home Office,United States,North Alexmouth,82453,East,TEC-AP-100067,Office Supplies,Storage,Carter LLC Storage,14.62,3,0.32,2.64
130,CA-2023-100130,2024-08-05,2024-08-09,Standard Class,SO-10105,Kelly Conley,Consumer,United States,Bethanymouth,57587,Central,FUR-CH-100040,Office Supplies,Paper,Gray-Edwards Paper,239.2,3,0.4,36.0
131,CA-2023-100131,2024-08-20,2024-08-27,Standard Class,BW-10111,Samantha Mahoney,Consumer,United States,Susantown,84031,East,TEC-AP-100078,Furniture,Chairs,Garcia PLC Chairs,56.03,5,0.32,2.21
132,CA-2023-100132,2024-12-13,2024-12-16,Second Class,AS-10006,Stephanie Ayala,Corporate,United States,North Alexis,23431,West,FUR-ST-100055,Technology,Accessories,Brown Inc Accessories,671.74,3,0.49,78.08
133,CA-2023-100133,2024-08-16,2024-08-23,Same Day,BW-10210,Tammy Perez,Corporate,United States,Alisonbury,41891,West,FUR-TA-100076,Technology,Machines,Ramirez-Lang Machines,59.77,1,0.26,5.52
134,CA-2023-100134,2024-03-26,2024-03-27,Second Class,SD-10757,Kenneth Key,Consumer,United States,Michaelport,08873,Central,FUR-PH-100037,Furniture,Tables,"Osborn, Archer and Lynch Tables",751.59,4,0.13,49.51
135,CA-2023-100135,2024-03-22,2024-03-26,First Class,SD-10625,Erika Ingram,Home Office,United States,Lake Patricktown,50957,Central,TEC-ST-100012,Technology,Machines,Black-Lawrence Machines,443.02,2,0.4,37.08
136,CA-2023-100136,2024-08-08,2024-08-09,Second Class,PW-10914,Rachel Diaz,Home Office,United States,Washingtonmouth,99607,West,OFF-TA-100059,Office Supplies,Labels,Patel PLC Labels,627.6,3,0.5,68.25
137,CA-2023-100137,2024-08-03,2024-08-07,Same Day,SD-10622,Ryan Smith,Corporate,United States,Copelandhaven,12764,South,TEC-ST-100094,Technology,Machines,Martinez-Logan Machines,469.25,1,0.19,89.54
138,CA-2023-100138,2024-12-31,2025-01-02,First Class,SO-10216,Brittany Mckee,Consumer,United States,Derrickmouth,65544,South,TEC-AP-100013,Furniture,Tables,Murray-Mejia Tables,708.75,4,0.49,64.87
139,CA-2023-100139,2024-04-17,2024-04-23,Second Class,SO-10417,Michelle Chapman,Consumer,United States,East Ariel,67835,Central,FUR-TA-100032,Furniture,Tables,King-Mcdonald Tables,24.93,2,0.08,6.71
140,CA-2023-100140,2024-08-16,2024-08-22,Same Day,IM-10396,Michael Harrell,Corporate,United States,Jacquelinestad,37347,West,TEC-AP-100040,Office Supplies,Storage,Anderson-Harrison Storage,376.59,5,0.23,58.91
141,CA-2023-100141,2024-02-23,2024-03-01,First Class,HP-10251,David Watson,Home Office,United States,Lake Jamesfort,72305,Central,TEC-TA-100066,Technology,Copiers,Holmes Ltd Copiers,270.43,2,0.3,13.97
142,CA-2023-100142,2024-09-22,2024-09-27,Second Class,HP-10321,Nicholas Webb,Home Office,United States,Sloanmouth,10785,West,TEC-EN-100048,Technology,Accessories,Cox-Norris Accessories,805.86,4,0.32,133.62
143,CA-2023-100143,2024-05-01,2024-05-06,Second Class,BW-10052,Jose Stafford,Home Office,United States,North Julia,96667,East,OFF-EN-100077,Furniture,Tables,"Fisher, Davis and Gregory Tables",261.66,1,0.31,43.53
144,CA-2023-100144,2024-05-31,2024-06-04,First Class,KT-10189,Ariel Smith,Corporate,United States,New Seanland,30779,South,OFF-BI-100068,Furniture,Furnishings,"Murillo, Hahn and Lewis Furnishings",503.58,3,0.47,49.62
145,CA-2023-100145,2024-09-10,2024-09-13,Same Day,SD-10378,Mary Morgan,Corporate,United States,Millerside,29361,Central,FUR-BI-100058,Technology,Phones,Trevino-Delgado Phones,573.49,2,0.04,152.14
146,CA-2023-100146,2024-02-21,2024-02-26,First Class,IM-10442,Randy Reynolds,Home Office,United States,Lake Phillipland,70553,Central,OFF-CO-100095,Furniture,Furnishings,Booker Inc Furnishings,305.75,1,0.41,23.99
147,CA-2023-100147,2024-11-17,2024-11-24,Second Class,KT-10451,Monica Mendoza,Home Office,United States,Velasquezside,55798,South,TEC-FU-100017,Furniture,Bookcases,Fletcher and Sons Bookcases,917.85,4,0.06,235.89
148,CA-2023-100148,2024-07-09,2024-07-12,Standard Class,SO-10024,Stephanie Clark,Corporate,United States,Angelaborough,38528,South,TEC-FU-100018,Office Supplies,Storage,White-Evans Storage,73.93,5,0.28,13.87
149,CA-2023-100149,2024-09-12,2024-09-14,First Class,SD-10748,Kevin Jones,Consumer,United States,Lake Ellenside,06247,East,FUR-CH-100054,Technology,Copiers,Rodriguez Inc Copiers,17.85,3,0.34,2.65
150,CA-2023-100150,2025-02-10,2025-02-16,First Class,IM-10099,Jerry Garza,Home Office,United States,East Lauraside,48553,Central,FUR-CO-100063,Furniture,Furnishings,"Knox, Jones and Brooks Furnishings",842.44,5,0.45,100.36
151,CA-2023-100151,2024-11-25,2024-11-28,Same Day,IM-10493,Christine Griffin,Consumer,United States,Johnsonside,02440,South,OFF-TA-100064,Furniture,Chairs,Thompson Ltd Chairs,889.85,3,0.25,111.93
152,CA-2023-100152,2024-12-14,2024-12-16,Same Day,CG-10612,Jay Mcdonald,Consumer,United States,Gabriellehaven,74791,South,TEC-CH-100071,Office Supplies,Paper,"Fowler, Franco and Beasley Paper",307.63,1,0.38,51.53
153,CA-2023-100153,2024-03-18,2024-03-23,Standard Class,SD-10491,Robert Brown,Consumer,United States,Lake Kristenhaven,68750,South,OFF-CO-100056,Office Supplies,Storage,Le Group Storage,393.98,5,0.22,36.07
154,CA-2023-100154,2024-07-12,2024-07-15,First Class,CG-10343,Madison Sampson,Corporate,United States,Lake Jon,35814,Central,FUR-AP-100084,Furniture,Bookcases,Austin-Pope Bookcases,643.06,5,0.04,67.73
155,CA-2023-100155,2024-02-22,2024-02-26,First Class,BW-10188,Jennifer Young,Home Office,United States,New Branditon,44828,East,OFF-BI-100095,Office Supplies,Storage,Hernandez-Romero Storage,567.23,5,0.27,61.6
156,CA-2023-100156,2024-05-14,2024-05-16,Same Day,AS-10286,Mr. Christopher Gentry Jr.,Home Office,United States,New Benjamin,14717,East,OFF-CO-100093,Technology,Copiers,Orr-Lucas Copiers,706.48,1,0.4,86.47
157,CA-2023-100157,2024-12-27,2024-12-29,Standard Class,CG-10486,Erika Salinas,Corporate,United States,Youngborough,65674,East,FUR-PA-100087,Office Supplies,Paper,Cherry-Carney Paper,296.03,3,0.28,63.63
158,CA-2023-100158,2024-07-05,2024-07-10,Same Day,SD-10558,Parker Clements,Home Office,United States,Joshuaville,72532,South,FUR-CO-100085,Technology,Copiers,"Moreno, Yu and Norman Copiers",998.27,1,0.06,189.41
159,CA-2023-100159,2024-07-11,2024-07-18,Second Class,SO-10611,Alyssa Martinez,Corporate,United States,Natashaton,57874,East,FUR-BI-100012,Office Supplies,Paper,Perkins-Flores Paper,803.83,2,0.46,69.21
160,CA-2023-100160,2024-03-19,2024-03-24,First Class,SO-10074,Laura Carr,Consumer,United States,Lake Laurenville,51446,South,TEC-EN-100086,Furniture,Bookcases,Riley LLC Bookcases,149.6,3,0.25,14.51
161,CA-2023-100161,2024-10-18,2024-10-24,Standard Class,SD-10055,Matthew Bradshaw,Home Office,United States,Kathrynport,48166,South,TEC-BI-100029,Office Supplies,Labels,"Lewis, Odonnell and Smith Labels",621.99,5,0.06,140.24
162,CA-2023-100162,2024-08-01,2024-08-05,First Class,IM-10267,Annette Lopez,Home Office,United States,Lake Justin,04525,East,OFF-PH-100029,Furniture,Chairs,Ford and Sons Chairs,439.91,1,0.18,105.71
163,CA-2023-100163,2024-10-21,2024-10-22,First Class,CG-10388,Jennifer Meadows,Consumer,United States,Lake Grace,86495,South,OFF-AP-100033,Office Supplies,Storage,Cox Group Storage,351.86,2,0.07,85.88
164,CA-2023-100164,2024-05-03,2024-05-10,Second Class,AS-10440,Victoria Hoffman,Consumer,United States,Owensmouth,63633,South,TEC-TA-100099,Technology,Copiers,Daniels PLC Copiers,328.74,5,0.35,49.73
165,CA-2023-100165,2024-10-07,2024-10-14,Second Class,SO-10299,Christina Pennington,Consumer,United States,Lake Craig,17833,West,FUR-EN-100050,Technology,Machines,Johnson-Garcia Machines,408.94,4,0.29,56.9
166,CA-2023-100166,2024-03-03,2024-03-09,Same Day,SD-10549,Robert Young,Consumer,United States,Tracyhaven,97482,Central,OFF-CO-100080,Furniture,Furnishings,Hudson PLC Furnishings,639.0,3,0.2,47.65
167,CA-2023-100167,2025-01-05,2025-01-09,Second Class,AS-10322,Dustin Miller Jr.,Consumer,United States,New Davidton,57172,West,FUR-AP-100047,Office Supplies,Labels,Stein-Brown Labels,964.0,2,0.18,108.52
168,CA-2023-100168,2025-02-14,2025-02-20,Standard Class,KT-10437,Brent Grant,Corporate,United States,Petersonfort,49830,Central,OFF-ST-100030,Technology,Accessories,Steele-Hartman Accessories,945.59,5,0.3,123.76
169,CA-2023-100169,2024-05-23,2024-05-26,Standard Class,PW-10199,Gregory Kerr,Home Office,United States,Riggsberg,69029,Central,TEC-FU-100074,Office Supplies,Binders,Mack-Bell Binders,536.51,1,0.44,40.58
170,CA-2023-100170,2024-10-04,2024-10-10,First Class,PW-10637,Alicia King,Corporate,United States,East Cindy,22338,South,TEC-PA-100015,Office Supplies,Binders,"Colon, Graham and Horton Binders",826.32,1,0.05,133.78
171,CA-2023-100171,2024-06-12,2024-06-13,First Class,AS-10844,Alyssa Miller,Consumer,United States,New Carl,96598,East,FUR-PA-100099,Technology,Accessories,Myers-Berry Accessories,367.01,4,0.36,18.65
172,CA-2023-100172,2024-07-30,2024-08-05,Same Day,HP-10331,Susan Gordon,Corporate,United States,East Carrie,19522,East,OFF-ST-100092,Office Supplies,Storage,Anderson Inc Storage,799.66,4,0.46,56.91
173,CA-2023-100173,2024-09-13,2024-09-18,Same Day,DV-10396,Christine Gomez MD,Home Office,United States,Cunninghamburgh,13639,Central,OFF-BI-100013,Office Supplies,Paper,Jimenez-Stone Paper,505.08,1,0.17,81.01
174,CA-2023-100174,2024-05-19,2024-05-21,First Class,BW-10961,Jeffrey Calderon,Consumer,United States,Michellechester,42679,South,FUR-CH-100062,Office Supplies,Binders,Miller Ltd Binders,17.67,2,0.16,3.4
175,CA-2023-100175,2025-01-22,2025-01-27,First Class,AS-10514,Chelsea Booth,Corporate,United States,Colemanshire,90510,Central,OFF-BI-100017,Office Supplies,Labels,Perry Ltd Labels,148.06,4,0.13,13.83
176,CA-2023-100176,2025-01-11,2025-01-14,Second Class,SO-10051,Mrs. Deanna Peterson DDS,Consumer,United States,East Matthewfort,93625,East,FUR-CH-100014,Office Supplies,Paper,"Davis, Beltran and Banks Paper",312.88,5,0.11,44.61
177,CA-2023-100177,2024-12-01,2024-12-06,Same Day,BW-10648,Todd Figueroa,Corporate,United States,Youngton,00670,East,OFF-FU-100011,Furniture,Tables,"Le, Myers and Montgomery Tables",621.87,2,0.03,128.04
178,CA-2023-100178,2025-01-02,2025-01-03,Standard Class,KT-10206,Jill Howell,Consumer,United States,West Petermouth,93675,East,OFF-PH-100071,Office Supplies,Storage,"Wallace, Rogers and Mclaughlin Storage",265.26,2,0.39,25.37
179,CA-2023-100179,2024-09-27,2024-09-29,Same Day,HP-10764,Timothy Martin,Home Office,United States,Port Edwardview,66465,East,FUR-CH-100065,Office Supplies,Labels,Padilla-Rose Labels,234.69,1,0.44,38.18
180,CA-2023-100180,2024-12-03,2024-12-08,Standard Class,HP-10550,Regina Arias,Home Office,United States,New Stevenburgh,08277,South,FUR-CH-100013,Furniture,Bookcases,"Russell, Robinson and Duke Bookcases",751.97,3,0.11,84.86
181,CA-2023-100181,2024-05-15,2024-05-18,Standard Class,PW-10612,Bryan Gibson,Home Office,United States,Bassmouth,34623,Central,OFF-TA-100092,Technology,Copiers,"Lewis, Smith and Curtis Copiers",930.25,3,0.04,216.47
182,CA-2023-100182,2024-09-21,2024-09-22,Standard Class,IM-10913,Jocelyn Morton,Home Office,United States,New Elizabeth,41997,South,OFF-CO-100049,Technology,Phones,Esparza-Melendez Phones,825.04,4,0.37,27.09
183,CA-2023-100183,2024-11-06,2024-11-10,Second Class,HP-10785,Susan Gutierrez,Consumer,United States,Markton,73592,West,OFF-PH-100073,Office Supplies,Storage,Myers Ltd Storage,990.98,2,0.28,71.83
184,CA-2023-100184,2024-10-24,2024-10-28,Same Day,DV-10417,James Beard,Corporate,United States,Baileyton,53627,West,FUR-EN-100013,Furniture,Tables,"Drake, Davis and Guzman Tables",511.26,2,0.15,114.0
185,CA-2023-100185,2024-05-18,2024-05-25,First Class,PW-10107,Joyce Morris,Consumer,United States,South Ellen,57433,South,TEC-CH-100082,Technology,Phones,Wilson-Wagner Phones,443.61,1,0.23,88.53
186,CA-2023-100186,2024-06-21,2024-06-27,Same Day,BW-10049,Jesus Johnson,Home Office,United States,Port Danielleside,01338,West,TEC-TA-100050,Furniture,Tables,Vasquez PLC Tables,283.99,4,0.3,36.92
187,CA-2023-100187,2024-06-22,2024-06-26,Second Class,AS-10228,Richard Russell,Home Office,United States,West Mike,29024,West,OFF-PA-100026,Furniture,Chairs,"Schwartz, Todd and Holmes Chairs",11.85,1,0.15,2.67
188,CA-2023-100188,2024-08-30,2024-09-02,Standard Class,SD-10673,Austin Cannon,Consumer,United States,Lake Jenniferstad,59599,East,TEC-PH-100080,Furniture,Furnishings,Alexander and Sons Furnishings,563.45,1,0.38,22.8
189,CA-2023-100189,2024-06-01,2024-06-04,Same Day,SD-10133,Matthew Brown,Consumer,United States,Bradleyville,57311,East,OFF-ST-100023,Furniture,Tables,Howell-Ortiz Tables,524.71,5,0.24,61.61
190,CA-2023-100190,2025-01-16,2025-01-20,Standard Class,CG-10217,Angela Peterson,Corporate,United States,New Taylor,01612,West,TEC-BI-100064,Office Supplies,Binders,"Vaughn, Alvarez and Dickerson Binders",156.04,1,0.32,5.58
191,CA-2023-100191,2024-06-25,2024-07-02,Second Class,KT-10459,Brandon White,Consumer,United States,Jacquelineburgh,96046,South,TEC-CH-100032,Furniture,Furnishings,"Torres, Gray and Thomas Furnishings",777.24,2,0.17,80.27
192,CA-2023-100192,2024-12-12,2024-12-17,Second Class,SO-10649,Dr. Robert Chase,Consumer,United States,Rosschester,66818,East,OFF-BI-100018,Office Supplies,Labels,Charles-Watson Labels,537.49,1,0.06,105.48
193,CA-2023-100193,2025-01-02,2025-01-08,Same Day,AS-10607,Erin Stevens,Corporate,United States,East Catherine,62762,East,TEC-FU-100024,Office Supplies,Labels,Gomez-Clark Labels,554.81,1,0.36,65.54
194,CA-2023-100194,2024-08-07,2024-08-11,Same Day,BW-10286,Timothy Hunter,Corporate,United States,Macdonaldchester,08010,East,FUR-CO-100028,Office Supplies,Labels,"Brown, Kennedy and Obrien Labels",328.46,5,0.08,44.14
195,CA-2023-100195,2025-02-17,2025-02-21,First Class,BW-10917,David Wheeler,Home Office,United States,Cherylview,16077,West,OFF-BI-100038,Furniture,Bookcases,"Murillo, Duran and White Bookcases",67.88,1,0.35,2.41
196,CA-2023-100196,2025-02-15,2025-02-19,Second Class,DV-10395,Mary Brooks,Corporate,United States,Lake Keithborough,34077,West,OFF-TA-100066,Office Supplies,Storage,Ellis PLC Storage,999.71,1,0.36,91.2
197,CA-2023-100197,2024-04-20,2024-04-22,Same Day,SD-10287,Philip Jackson,Home Office,United States,East Melissa,06838,Central,OFF-CO-100071,Technology,Machines,Cochran-Hull Machines,604.0,3,0.24,127.18
198,CA-2023-100198,2025-02-13,2025-02-19,Same Day,HP-10541,Patrick Thompson,Corporate,United States,East Christian,80423,Central,TEC-PH-100090,Office Supplies,Storage,Phillips-Wright Storage,278.27,5,0.39,19.89
199,CA-2023-100199,2024-04-05,2024-04-07,Second Class,PW-10863,Jillian Moore,Consumer,United States,Dawnmouth,21878,West,OFF-AP-100025,Technology,Accessories,"Richardson, Fuller and Reyes Accessories",184.05,4,0.11,34.44
200,CA-2023-100200,2024-06-11,2024-06-15,First Class,DV-10083,Kimberly Taylor,Corporate,United States,New Kevintown,71751,Central,OFF-ST-100074,Furniture,Tables,"Bell, Petersen and Yoder Tables",832.74,4,0.5,117.95
201,CA-2023-100201,2024-06-06,2024-06-07,First Class,AS-10473,Robert Taylor,Consumer,United States,Shawbury,54260,East,OFF-BI-100018,Technology,Accessories,Kennedy-Hickman Accessories,919.68,2,0.26,35.99
202,CA-2023-100202,2025-01-03,2025-01-05,Second Class,SO-10298,Darlene Berry,Home Office,United States,Lake Samanthaberg,25126,South,FUR-AP-100029,Technology,Phones,"Brooks, Rodriguez and Holloway Phones",380.48,4,0.26,59.47
203,CA-2023-100203,2024-07-26,2024-07-27,Same Day,SD-10376,Sarah Steele,Home Office,United States,Margaretshire,44203,Central,TEC-EN-100048,Furniture,Chairs,"Campbell, White and Bryan Chairs",391.99,1,0.43,38.26
204,CA-2023-100204,2024-04-24,2024-04-27,Same Day,SD-10406,Steve Oliver,Consumer,United States,Davidville,98805,South,OFF-PH-100012,Office Supplies,Paper,"Ryan, Burke and Smith Paper",580.36,1,0.36,80.19
205,CA-2023-100205,2024-06-15,2024-06-18,Same Day,AS-10151,Mr. David Rojas MD,Corporate,United States,East Bryanshire,44146,Central,OFF-AP-100043,Technology,Accessories,Willis Group Accessories,842.51,2,0.2,95.04
206,CA-2023-100206,2024-03-15,2024-03-21,Standard Class,SD-10379,Suzanne Patrick,Home Office,United States,Gordonborough,86398,South,OFF-PH-100036,Office Supplies,Storage,Carr-Adams Storage,443.7,1,0.38,52.55
207,CA-2023-100207,2025-01-31,2025-02-01,Standard Class,HP-10864,Amy Williams,Home Office,United States,North Stevenfurt,54211,West,FUR-TA-100053,Technology,Accessories,Nolan-Wagner Accessories,160.18,2,0.48,23.58
208,CA-2023-100208,2024-10-30,2024-11-01,Same Day,IM-10389,Melissa Bailey,Consumer,United States,Hornmouth,64059,West,FUR-PH-100018,Furniture,Chairs,Walker LLC Chairs,410.93,1,0.49,62.62
209,CA-2023-100209,2024-10-08,2024-10-12,Standard Class,SD-10863,Margaret Brown,Corporate,United States,South Davidfort,73567,Central,FUR-FU-100057,Technology,Accessories,Romero Inc Accessories,964.64,2,0.24,120.7
210,CA-2023-100210,2024-03-29,2024-04-04,Second Class,SD-10383,David Johnson,Home Office,United States,Toddview,52161,Central,OFF-CH-100085,Technology,Phones,Torres-Peterson Phones,643.19,5,0.25,81.12
211,CA-2023-100211,2024-06-13,2024-06-15,Standard Class,SO-10373,Connie Serrano,Consumer,United States,Port Jenniferchester,44964,South,TEC-TA-100068,Office Supplies,Labels,Gomez-Dickerson Labels,197.5,2,0.28,20.29
212,CA-2023-100212,2024-08-25,2024-08-27,Standard Class,HP-10430,Lisa Hayes,Consumer,United States,Jessicaside,09360,Central,OFF-ST-100056,Technology,Copiers,Anderson-Simon Copiers,247.46,1,0.34,36.98
213,CA-2023-100213,2024-03-17,2024-03-21,Standard Class,CG-10556,Isaac Cisneros,Consumer,United States,Floresfort,87002,East,TEC-AP-100098,Office Supplies,Storage,"Horne, Jones and Davis Storage",201.49,4,0.44,6.96
214,CA-2023-100214,2024-03-08,2024-03-10,Same Day,PW-10248,Joel Williams,Consumer,United States,Kellymouth,75805,South,TEC-PH-100038,Office Supplies,Labels,Anderson-Wallace Labels,597.32,4,0.07,127.44
215,CA-2023-100215,2025-01-06,2025-01-13,Second Class,HP-10925,Kellie Young,Consumer,United States,Port Michaelshire,51676,West,TEC-CH-100087,Office Supplies,Binders,Chavez-Horton Binders,219.4,2,0.12,25.07
216,CA-2023-100216,2024-10-15,2024-10-16,Standard Class,KT-10160,Sharon Young,Corporate,United States,New Mary,98688,Central,OFF-TA-100090,Technology,Copiers,Olson-Cannon Copiers,470.69,5,0.06,62.81
217,CA-2023-100217,2024-04-24,2024-05-01,First Class,IM-10026,Laura Murphy,Consumer,United States,Port Tammyshire,70977,South,TEC-PA-100034,Technology,Phones,Hughes Ltd Phones,718.76,3,0.43,92.61
218,CA-2023-100218,2024-08-22,2024-08-23,First Class,DV-10647,Kyle Chambers,Consumer,United States,Garyfort,30794,Central,TEC-CO-100038,Office Supplies,Paper,Aguilar Group Paper,796.65,3,0.3,117.01
